"BrainKey","lsmpath","imagestems","Side","UniqueID","CloneNo","Genotype","Sex","CloneName"
"SAHH5","SAHH5-1.lsm","SAHH5-1","R",2091,1,"fru MARCM","F","aIP-a"
"SAHH5","SAHH5-1.lsm","SAHH5-1","L",2092,2,"fru MARCM","F","pSP-b"
"SAHH5","SAHH5-1.lsm","SAHH5-1","R",2093,3,"fru MARCM","F",NA
"SAHH5","SAHH5-1.lsm","SAHH5-1","L",2095,4,"fru MARCM","F",NA
"SAHH6","SAHH6-1.lsm","SAHH6-1","L",2098,3,"fru MARCM","F",NA
"SAHH6","SAHH6-1.lsm","SAHH6-1","L",2097,2,"fru MARCM","F","pIP-c"
"SAHH6","SAHH6-1.lsm","SAHH6-1","R",2096,1,"fru MARCM","F","aIP-g"
"SAHH7","SAHH7-1.lsm","SAHH7-1","L",2100,1,"fru MARCM","F",NA
"SAHH7","SAHH7-1.lsm","SAHH7-1","R",2104,3,"fru MARCM","F",NA
"SAHH7","SAHH7-1.lsm","SAHH7-1","L",2101,2,"fru MARCM","F","pIP-g"
"SAHH8","SAHH8-1.lsm","SAHH8-1","R",2105,1,"fru MARCM","F","aDT-e"
"SAHI1","SAHI1-1.lsm","SAHI1-1","R",2050,1,"fru MARCM","F","pSP-f"
"SAHI1","SAHI1-1.lsm","SAHI1-1","L",2051,2,"fru MARCM","F",NA
"SAHI10","SAHI10-1.lsm","SAHI10-1","R",2067,1,"fru MARCM","F","pSP-e"
"SAHI11","SAHI11-1.lsm","SAHI11-1","R",2082,2,"fru MARCM","F","aSP-l"
"SAHI11","SAHI11-1.lsm","SAHI11-1","L",2070,1,"fru MARCM","F","aSP-a"
"SAHI12","SAHI12-1.lsm","SAHI12-1","R",2073,1,"fru MARCM","F","pSP-f"
"SAHI12","SAHI12-1.lsm","SAHI12-1","R",2075,2,"fru MARCM","F",NA
"SAHI13","SAHI13-1.lsm","SAHI13-1","L",2084,3,"fru MARCM","F","aDT-a"
"SAHI13","SAHI13-1.lsm","SAHI13-1","L",2078,1,"fru MARCM","F","aDT-b"
"SAHI13","SAHI13-1.lsm","SAHI13-1","L",2083,2,"fru MARCM","F","aSP-l"
"SAHI14","SAHI14-1.lsm","SAHI14-1","L",2087,1,"fru MARCM","F","pSG-b"
"SAHI18","SAHI18-1.lsm","SAHI18-1","R",3928,4,"fru MARCM","F","Lo"
"SAHI18","SAHI18-1.lsm","SAHI18-1","L",2102,2,"fru MARCM","F",NA
"SAHI18","SAHI18-1.lsm","SAHI18-1","L",2099,1,"fru MARCM","F","pIP-d"
"SAHI18","SAHI18-1.lsm","SAHI18-1","L",4028,5,"fru MARCM","F","SN-e"
"SAHI18","SAHI18-1.lsm","SAHI18-1","R",2103,3,"fru MARCM","F",NA
"SAHI19","SAHI19-1.lsm","SAHI19-1","L",2117,2,"fru MARCM","F",NA
"SAHI19","SAHI19-1.lsm","SAHI19-1","R",4029,3,"fru MARCM","F","SN-a"
"SAHI19","SAHI19-1.lsm","SAHI19-1","R",2114,1,"fru MARCM","F","aSG-a"
"SAHI2","SAHI2-1.lsm","SAHI2-1","L",2052,1,"fru MARCM","F","aDT-e"
"SAHI2","SAHI2-1.lsm","SAHI2-1","R",2054,3,"fru MARCM","F","aIP-e"
"SAHI2","SAHI2-1.lsm","SAHI2-1","L",2053,2,"fru MARCM","F","pIP-h"
"SAHI20","SAHI20-1.lsm","SAHI20-1","L",2121,2,"fru MARCM","F",NA
"SAHI20","SAHI20-1.lsm","SAHI20-1","R",2122,3,"fru MARCM","F",NA
"SAHI20","SAHI20-1.lsm","SAHI20-1","L",2120,1,"fru MARCM","F","pMP-f"
"SAHI21","SAHI21-1.lsm","SAHI21-1","L",2129,2,"fru MARCM","F","aDT-d"
"SAHI21","SAHI21-1.lsm","SAHI21-1","L",2128,1,"fru MARCM","F",NA
"SAHI22","SAHI22-1.lsm","SAHI22-1","L",2963,3,"fru MARCM","F","pMP-f"
"SAHI22","SAHI22-1.lsm","SAHI22-1","R",2961,1,"fru MARCM","F","aSP-f"
"SAHI22","SAHI22-1.lsm","SAHI22-1","R",2962,2,"fru MARCM","F","aSP-m"
"SAHI23","SAHI23-1.lsm","SAHI23-1","L",2133,3,"fru MARCM","F","pMP-b"
"SAHI23","SAHI23-1.lsm","SAHI23-1","R",2132,2,"fru MARCM","F",NA
"SAHI23","SAHI23-1.lsm","SAHI23-1","R",2135,4,"fru MARCM","F","aSP-m"
"SAHI23","SAHI23-1.lsm","SAHI23-1","L",2131,1,"fru MARCM","F","pMP-f"
"SAHI23","SAHI23-1.lsm","SAHI23-1","R",2136,5,"fru MARCM","F","aSP-f"
"SAHI26","SAHI26-1.lsm","SAHI26-1","L",2138,1,"fru MARCM","F","pMP-a"
"SAHI26","SAHI26-1.lsm","SAHI26-1","L",2139,2,"fru MARCM","F","aIP-c"
"SAHI27","SAHI27-1.lsm","SAHI27-1","L",2140,1,"fru MARCM","F","pSP-f"
"SAHI3","SAHI3-1.lsm","SAHI3-1","R",2056,2,"fru MARCM","F","pMP-e"
"SAHI3","SAHI3-1.lsm","SAHI3-1","R",2055,1,"fru MARCM","F",NA
"SAHI4","SAHI4-1.lsm","SAHI4-1","R",2058,1,"fru MARCM","F","pIP-a"
"SAHI7","SAHI7-1.lsm","SAHI7-1","R",2059,1,"fru MARCM","F","aDT-e"
"SAHI7","SAHI7-1.lsm","SAHI7-1","R",2061,1,"fru MARCM","F",NA
"SAHI9","SAHI9-1.lsm","SAHI9-1","L",2063,1,"fru MARCM","F","aIP-g"
"SAHI9","SAHI9-1.lsm","SAHI9-1","R",2065,2,"fru MARCM","F","pIP-i"
"SAHJ11","SAHJ11-1.lsm","SAHJ11-1","L",2167,2,"fru MARCM","F","pSG-a"
"SAHJ11","SAHJ11-1.lsm","SAHJ11-1","R",2164,1,"fru MARCM","F","aSP-b"
"SAHJ14","SAHJ14-1.lsm","SAHJ14-1","L",2168,1,"fru MARCM","F","aDT-c"
"SAHJ14","SAHJ14-1.lsm","SAHJ14-1","L",2171,2,"fru MARCM","F","pIP-c"
"SAHJ14","SAHJ14-1.lsm","SAHJ14-1","L",2173,3,"fru MARCM","F","pIP-e"
"SAHJ16","SAHJ16-1.lsm","SAHJ16-1","R",2174,1,"fru MARCM","F","pSP-e"
"SAHJ18","SAHJ18-1.lsm","SAHJ18-1","L",2176,2,"fru MARCM","F","aSP-f"
"SAHJ18","SAHJ18-1.lsm","SAHJ18-1","L",2175,1,"fru MARCM","F","aIP-e"
"SAHJ2","SAHJ2-1.lsm","SAHJ2-1","L",2147,1,"fru MARCM","F","aSP-a"
"SAHJ3","SAHJ3-1.lsm","SAHJ3-1","L",2150,2,"fru MARCM","F","pIP-c"
"SAHJ3","SAHJ3-1.lsm","SAHJ3-1","R",2149,1,"fru MARCM","F","aSP-m"
"SAHJ5","SAHJ5-1.lsm","SAHJ5-1","R",2154,2,"fru MARCM","F","pSP-c"
"SAHJ5","SAHJ5-1.lsm","SAHJ5-1","R",2152,1,"fru MARCM","F","aIP-i"
"SAHJ6","SAHJ6-1.lsm","SAHJ6-1","L",2157,1,"fru MARCM","F","pIP-g"
"SAHJ6","SAHJ6-1.lsm","SAHJ6-1","L",2158,1,"fru MARCM","F",NA
"SAHJ8","SAHJ8-1.lsm","SAHJ8-1","R",2160,2,"fru MARCM","F","aIP-h"
"SAHJ8","SAHJ8-1.lsm","SAHJ8-1","R",2161,3,"fru MARCM","F",NA
"SAHJ8","SAHJ8-1.lsm","SAHJ8-1","R",2159,1,"fru MARCM","F",NA
"SAHK1","SAHK1-1.lsm","SAHK1-1","R",2142,1,"fru MARCM","F",NA
"SAHK10","SAHK10-1.lsm","SAHK10-1","L",2155,1,"fru MARCM","F","pSP-a"
"SAHK10","SAHK10-1.lsm","SAHK10-1","L",3050,3,"fru MARCM","F",NA
"SAHK10","SAHK10-1.lsm","SAHK10-1","L",2156,2,"fru MARCM","F","aIP-d"
"SAHK11","SAHK11-1.lsm","SAHK11-1","L",2162,1,"fru MARCM","F","aIP-h"
"SAHK11","SAHK11-1.lsm","SAHK11-1","L",2163,2,"fru MARCM","F","pIP-"
"SAHK12","SAHK12-1.lsm","SAHK12-1","L",2166,2,"fru MARCM","F","pIP-j"
"SAHK12","SAHK12-1.lsm","SAHK12-1","L",2165,1,"fru MARCM","F","pSP-f"
"SAHK13","SAHK13-1.lsm","SAHK13-1","L",2170,2,"fru MARCM","F","aSP-h"
"SAHK13","SAHK13-1.lsm","SAHK13-1","R",2172,3,"fru MARCM","F",NA
"SAHK13","SAHK13-1.lsm","SAHK13-1","L",2169,1,"fru MARCM","F","aSP-l"
"SAHK15","SAHK15-1.lsm","SAHK15-1","L",2182,3,"fru MARCM","F","pMP-c"
"SAHK15","SAHK15-1.lsm","SAHK15-1","R",2177,1,"fru MARCM","F","aDT-e"
"SAHK15","SAHK15-1.lsm","SAHK15-1","L",4030,4,"fru MARCM","F","SN-a"
"SAHK15","SAHK15-1.lsm","SAHK15-1","L",2180,2,"fru MARCM","F","aSP-f"
"SAHK16","SAHK16-1.lsm","SAHK16-1","L",3051,3,"fru MARCM","F","MB"
"SAHK16","SAHK16-1.lsm","SAHK16-1","L",2184,1,"fru MARCM","F","aDT-e"
"SAHK16","SAHK16-1.lsm","SAHK16-1","R",2185,2,"fru MARCM","F",NA
"SAHK18","SAHK18-1.lsm","SAHK18-1","R",2188,1,"fru MARCM","F","pIP-j"
"SAHK19","SAHK19-1.lsm","SAHK19-1","R",2189,2,"fru MARCM","F",NA
"SAHK19","SAHK19-1.lsm","SAHK19-1","L",2186,1,"fru MARCM","F","aSP-g"
"SAHK2","SAHK2-1.lsm","SAHK2-1","R",2144,1,"fru MARCM","F","aIP-c"
"SAHK2","SAHK2-1.lsm","SAHK2-1","R",3052,4,"fru MARCM","F","MB"
"SAHK2","SAHK2-1.lsm","SAHK2-1","L",2146,3,"fru MARCM","F","pMP-b"
"SAHK2","SAHK2-1.lsm","SAHK2-1","R",2145,2,"fru MARCM","F","pMP-b"
"SAHK2","SAHK2-1.lsm","SAHK2-1","L",4031,5,"fru MARCM","F","SN-a"
"SAHK20","SAHK20-1.lsm","SAHK20-1","R",2191,1,"fru MARCM","F","aSP-a"
"SAHK20","SAHK20-1.lsm","SAHK20-1","R",2192,2,"fru MARCM","F",NA
"SAHK21","SAHK21-1.lsm","SAHK21-1","L",3053,4,"fru MARCM","F","MB"
"SAHK21","SAHK21-1.lsm","SAHK21-1","R",2203,2,"fru MARCM","F","pSP-b"
"SAHK21","SAHK21-1.lsm","SAHK21-1","R",2201,1,"fru MARCM","F","aSP-b"
"SAHK21","SAHK21-1.lsm","SAHK21-1","L",2205,3,"fru MARCM","F",NA
"SAHK22","SAHK22-1.lsm","SAHK22-1","L",2206,1,"fru MARCM","F","aDT-e"
"SAHK22","SAHK22-1.lsm","SAHK22-1","L",2208,3,"fru MARCM","F","aSP-a"
"SAHK22","SAHK22-1.lsm","SAHK22-1","R",2207,2,"fru MARCM","F",NA
"SAHK23","SAHK23-1.lsm","SAHK23-1","R",2210,1,"fru MARCM","F","aDT-e"
"SAHK23","SAHK23-1.lsm","SAHK23-1","L",2211,2,"fru MARCM","F",NA
"SAHK23","SAHK23-1.lsm","SAHK23-1","L",2212,3,"fru MARCM","F",NA
"SAHK5","SAHK5-1.lsm","SAHK5-1","L",2148,1,"fru MARCM","F","pMP-b"
"SAHK7","SAHK7-1.lsm","SAHK7-1","L",2151,1,"fru MARCM","F","aIP-e"
"SAHK9","SAHK9-1.lsm","SAHK9-1","R",2153,1,"fru MARCM","F","pMP-b"
"SAHL1","SAHL1-1.lsm","SAHL1-1","L",2178,1,"fru MARCM","F","pIP-c"
"SAHL1","SAHL1-1.lsm","SAHL1-1","L",2181,3,"fru MARCM","F","pSP-e"
"SAHL1","SAHL1-1.lsm","SAHL1-1","R",2179,2,"fru MARCM","F","pIP-g"
"SAHL2","SAHL2-1.lsm","SAHL2-1","L",2187,2,"fru MARCM","F",NA
"SAHL2","SAHL2-1.lsm","SAHL2-1","R",2183,1,"fru MARCM","F","pIP-g"
"SAHL3","SAHL3-1.lsm","SAHL3-1","L",2194,3,"fru MARCM","F",NA
"SAHL3","SAHL3-1.lsm","SAHL3-1","L",2190,1,"fru MARCM","F","pIP-j"
"SAHL3","SAHL3-1.lsm","SAHL3-1","L",2193,2,"fru MARCM","F","pMP-c"
"SAHL4","SAHL4-1.lsm","SAHL4-1","L",2196,1,"fru MARCM","F","aIP-c"
"SAHL4","SAHL4-1.lsm","SAHL4-1","L",2197,2,"fru MARCM","F",NA
"SAHL6","SAHL6-1.lsm","SAHL6-1","L",2199,2,"fru MARCM","F","aDT-g"
"SAHL6","SAHL6-1.lsm","SAHL6-1","L",2198,1,"fru MARCM","F","pIP-c"
"SAHL6","SAHL6-1.lsm","SAHL6-1","R",2200,3,"fru MARCM","F","pSG-e"
"SAHL7","SAHL7-1.lsm","SAHL7-1","L",2202,1,"fru MARCM","F","aSP-a"
"SAHL7","SAHL7-1.lsm","SAHL7-1","R",2204,2,"fru MARCM","F","pSG-a"
"SAHL8","SAHL8-1.lsm","SAHL8-1","R",2213,2,"fru MARCM","F",NA
"SAHL8","SAHL8-1.lsm","SAHL8-1","L",2209,1,"fru MARCM","F","aSP-j"
"SAHL9","SAHL9-1.lsm","SAHL9-1","R",2214,1,"fru MARCM","F","aDT-g"
"SAHL9","SAHL9-1.lsm","SAHL9-1","L",4033,4,"fru MARCM","F","SN-a"
"SAHL9","SAHL9-1.lsm","SAHL9-1","L",2215,2,"fru MARCM","F","aSP-k"
"SAHL9","SAHL9-1.lsm","SAHL9-1","L",4032,3,"fru MARCM","F","MB"
"SAHM1","SAHM1-1.lsm","SAHM1-1","R",2218,1,"fru MARCM","M","aSP-d"
"SAHM10","SAHM10-1.lsm","SAHM10-1","L",2227,2,"fru MARCM","M",NA
"SAHM10","SAHM10-1.lsm","SAHM10-1","L",3930,3,"fru MARCM","M","SN-a"
"SAHM10","SAHM10-1.lsm","SAHM10-1","R",2226,1,"fru MARCM","M","pIP-j"
"SAHM14","SAHM14-1.lsm","SAHM14-1","L",2228,1,"fru MARCM","M","aIP-c"
"SAHM14","SAHM14-1.lsm","SAHM14-1","R",4149,2,"fru MARCM","M","SN-d"
"SAHM16","SAHM16-1.lsm","SAHM16-1","R",2229,1,"fru MARCM","M","aSP-m"
"SAHM4","SAHM4-1.lsm","SAHM4-1","L",2967,3,"fru MARCM","M",NA
"SAHM4","SAHM4-1.lsm","SAHM4-1","L",3935,4,"fru MARCM","M","SN-d"
"SAHM4","SAHM4-1.lsm","SAHM4-1","L",2220,2,"fru MARCM","M","M"
"SAHM4","SAHM4-1.lsm","SAHM4-1","L",2219,1,"fru MARCM","M","pMP-f"
"SAHM9","SAHM9-1.lsm","SAHM9-1","L",2221,1,"fru MARCM","M","aSP-k"
"SAHM9","SAHM9-1.lsm","SAHM9-1","R",2224,4,"fru MARCM","M","aDT-d"
"SAHM9","SAHM9-1.lsm","SAHM9-1","R",2225,1,"fru MARCM","M","pIP-j"
"SAHM9","SAHM9-1.lsm","SAHM9-1","R",2223,3,"fru MARCM","M","aIP-i"
"SAHM9","SAHM9-1.lsm","SAHM9-1","L",2222,2,"fru MARCM","M","pSP-b"
"SAHN14","SAHN14-1.lsm","SAHN14-1","R",2302,2,"fru MARCM","M",NA
"SAHN14","SAHN14-1.lsm","SAHN14-1","R",2301,1,"fru MARCM","M","aSP-k"
"SAHN14","SAHN14-1.lsm","SAHN14-1","L",3931,3,"fru MARCM","M","SN-a"
"SAHN14","SAHN14-1.lsm","SAHN14-1","R",3932,4,"fru MARCM","M","SN-a"
"SAHN14","SAHN14-1.lsm","SAHN14-1","L",4150,5,"fru MARCM","M","SN-b"
"SAHN2","SAHN2-1.lsm","SAHN2-1","L",2297,2,"fru MARCM","M",NA
"SAHN2","SAHN2-1.lsm","SAHN2-1","R",2296,1,"fru MARCM","M","aSP-j"
"SAHN2","SAHN2-1.lsm","SAHN2-1","L",4151,3,"fru MARCM","M","SN-a"
"SAHN8","SAHN8-1.lsm","SAHN8-1","R",2300,2,"fru MARCM","M",NA
"SAHN8","SAHN8-1.lsm","SAHN8-1","L",2298,1,"fru MARCM","M","pSP-f"
"SAHO1","SAHO1-1.lsm","SAHO1-1","L",2230,1,"fru MARCM","F","aSP-l"
"SAHO10","SAHO10-1.lsm","SAHO10-1","R",2245,1,"fru MARCM","F","pIP-i"
"SAHO11","SAHO11-1.lsm","SAHO11-1","L",2246,1,"fru MARCM","F","aIP-c"
"SAHO12","SAHO12-1.lsm","SAHO12-1","R",2247,1,"fru MARCM","F","pIP-d"
"SAHO12","SAHO12-1.lsm","SAHO12-1","L",2248,2,"fru MARCM","F","aSP-d"
"SAHO15","SAHO15-1.lsm","SAHO15-1","R",2249,1,"fru MARCM","F","aDT-c"
"SAHO16","SAHO16-1.lsm","SAHO16-1","R",2250,1,"fru MARCM","F","aDT-f"
"SAHO16","SAHO16-1.lsm","SAHO16-1","R",2251,2,"fru MARCM","F","pSP-e"
"SAHO17","SAHO17-1.lsm","SAHO17-1","R",2252,1,"fru MARCM","F","aSP-g"
"SAHO17","SAHO17-1.lsm","SAHO17-1","R",2253,2,"fru MARCM","F","pSG-a"
"SAHO17","SAHO17-1.lsm","SAHO17-1","L",4034,3,"fru MARCM","F","SN-d"
"SAHO18","SAHO18-1.lsm","SAHO18-1","R",2968,2,"fru MARCM","F",NA
"SAHO18","SAHO18-1.lsm","SAHO18-1","L",2254,1,"fru MARCM","F","pIP-a"
"SAHO19","SAHO19-1.lsm","SAHO19-1","R",2966,3,"fru MARCM","F",NA
"SAHO19","SAHO19-1.lsm","SAHO19-1","R",2504,2,"fru MARCM","F",NA
"SAHO19","SAHO19-1.lsm","SAHO19-1","L",2255,1,"fru MARCM","F","pSG-c"
"SAHO2","SAHO2-1.lsm","SAHO2-1","R",2231,1,"fru MARCM","F","aIP-e"
"SAHO23","SAHO23-1.lsm","SAHO23-1","R",2259,3,"fru MARCM","F","pSP-a"
"SAHO23","SAHO23-1.lsm","SAHO23-1","R",2258,2,"fru MARCM","F","pMP-f"
"SAHO23","SAHO23-1.lsm","SAHO23-1","L",2257,1,"fru MARCM","F","aDT-h"
"SAHO24","SAHO24-1.lsm","SAHO24-1","R",2965,3,"fru MARCM","F","pIP-a"
"SAHO24","SAHO24-1.lsm","SAHO24-1","L",2260,1,"fru MARCM","F","aIP-a"
"SAHO24","SAHO24-1.lsm","SAHO24-1","R",2261,2,"fru MARCM","F",NA
"SAHO25","SAHO25-1.lsm","SAHO25-1","R",2265,4,"fru MARCM","F",NA
"SAHO25","SAHO25-1.lsm","SAHO25-1","L",2264,3,"fru MARCM","F",NA
"SAHO25","SAHO25-1.lsm","SAHO25-1","L",2262,1,"fru MARCM","F","pIP-g"
"SAHO25","SAHO25-1.lsm","SAHO25-1","R",2263,2,"fru MARCM","F",NA
"SAHO26","SAHO26-1.lsm","SAHO26-1","R",2266,1,"fru MARCM","F","pIP-b"
"SAHO26","SAHO26-1.lsm","SAHO26-1","L",2267,2,"fru MARCM","F","pMP-f"
"SAHO29","SAHO29-1.lsm","SAHO29-1","R",2964,3,"fru MARCM","F",NA
"SAHO29","SAHO29-1.lsm","SAHO29-1","L",4035,4,"fru MARCM","F","SN-d"
"SAHO29","SAHO29-1.lsm","SAHO29-1","R",2268,1,"fru MARCM","F","aIP-b"
"SAHO29","SAHO29-1.lsm","SAHO29-1","L",2269,2,"fru MARCM","F","aSP-b"
"SAHO3","SAHO3-1.lsm","SAHO3-1","R",4036,3,"fru MARCM","F","SN-a"
"SAHO3","SAHO3-1.lsm","SAHO3-1","L",2232,1,"fru MARCM","F","pSP-a"
"SAHO3","SAHO3-1.lsm","SAHO3-1","L",4037,4,"fru MARCM","F","SN-d"
"SAHO3","SAHO3-1.lsm","SAHO3-1","R",2233,2,"fru MARCM","F","pMP-c"
"SAHO31","SAHO31-1.lsm","SAHO31-1","R",2271,2,"fru MARCM","F","pSG-a"
"SAHO31","SAHO31-1.lsm","SAHO31-1","L",2270,1,"fru MARCM","F","aSP-l"
"SAHO31","SAHO31-1.lsm","SAHO31-1","L",2272,3,"fru MARCM","F",NA
"SAHO32","SAHO32-1.lsm","SAHO32-1","R",2273,1,"fru MARCM","F","aIP-i"
"SAHO33","SAHO33-1.lsm","SAHO33-1","R",2275,2,"fru MARCM","F",NA
"SAHO33","SAHO33-1.lsm","SAHO33-1","L",2274,1,"fru MARCM","F","pSP-e"
"SAHO35","SAHO35-1.lsm","SAHO35-1","R",2276,1,"fru MARCM","F","pIP-c"
"SAHO36","SAHO36-1.lsm","SAHO36-1","L",2997,2,"fru MARCM","F",NA
"SAHO36","SAHO36-1.lsm","SAHO36-1","R",2277,1,"fru MARCM","F","aIP-f"
"SAHO36","SAHO36-1.lsm","SAHO36-1","R",2998,3,"fru MARCM","F",NA
"SAHO37","SAHO37-1.lsm","SAHO37-1","R",2280,1,"fru MARCM","F","aIP-b"
"SAHO37","SAHO37-1.lsm","SAHO37-1","L",2281,2,"fru MARCM","F",NA
"SAHO38","SAHO38-1.lsm","SAHO38-1","R",2282,1,"fru MARCM","F","pIP-h"
"SAHO39","SAHO39-1.lsm","SAHO39-1","R",2283,1,"fru MARCM","F","aIP-e"
"SAHO39","SAHO39-1.lsm","SAHO39-1","R",2285,2,"fru MARCM","F","pSP-a"
"SAHO39","SAHO39-1.lsm","SAHO39-1","L",4038,3,"fru MARCM","F","SN-a"
"SAHO40","SAHO40-1.lsm","SAHO40-1","L",2288,3,"fru MARCM","F",NA
"SAHO40","SAHO40-1.lsm","SAHO40-1","R",4039,4,"fru MARCM","F","SN-a"
"SAHO40","SAHO40-1.lsm","SAHO40-1","L",2287,2,"fru MARCM","F","aIP-g"
"SAHO40","SAHO40-1.lsm","SAHO40-1","R",4040,5,"fru MARCM","F","SN-d"
"SAHO40","SAHO40-1.lsm","SAHO40-1","L",2286,1,"fru MARCM","F",NA
"SAHO41","SAHO41-1.lsm","SAHO41-1","L",2290,2,"fru MARCM","F","aSP-a"
"SAHO41","SAHO41-1.lsm","SAHO41-1","L",2891,4,"fru MARCM","F","pMP-e"
"SAHO41","SAHO41-1.lsm","SAHO41-1","L",2291,3,"fru MARCM","F","aDT-f"
"SAHO41","SAHO41-1.lsm","SAHO41-1","L",2289,1,"fru MARCM","F","pIP-c"
"SAHO43","SAHO43-1.lsm","SAHO43-1","L",2292,1,"fru MARCM","F","aIP-h"
"SAHO44","SAHO44-1.lsm","SAHO44-1","R",2295,3,"fru MARCM","F",NA
"SAHO44","SAHO44-1.lsm","SAHO44-1","R",2294,2,"fru MARCM","F","pIP-i"
"SAHO44","SAHO44-1.lsm","SAHO44-1","L",2293,1,"fru MARCM","F","aDT-e"
"SAHO5","SAHO5-1.lsm","SAHO5-1","R",2234,1,"fru MARCM","F","aIP-i"
"SAHO5","SAHO5-1.lsm","SAHO5-1","R",2235,2,"fru MARCM","F","aSP-f"
"SAHO5","SAHO5-1.lsm","SAHO5-1","L",2236,3,"fru MARCM","F","pMP-e"
"SAHO6","SAHO6-1.lsm","SAHO6-1","R",2239,1,"fru MARCM","F","pIP-d"
"SAHO6","SAHO6-1.lsm","SAHO6-1","L",2237,1,"fru MARCM","F","pIP-h"
"SAHO6","SAHO6-1.lsm","SAHO6-1","R",2238,1,"fru MARCM","F","pIP-c"
"SAHO7","SAHO7-1.lsm","SAHO7-1","R",2240,1,"fru MARCM","F","aIP-c"
"SAHO8","SAHO8-1.lsm","SAHO8-1","R",2241,1,"fru MARCM","F","aIP-e"
"SAHO8","SAHO8-1.lsm","SAHO8-1","L",2243,3,"fru MARCM","F","aSP-l"
"SAHO8","SAHO8-1.lsm","SAHO8-1","L",2244,4,"fru MARCM","F",NA
"SAHO8","SAHO8-1.lsm","SAHO8-1","L",2242,2,"fru MARCM","F","pSP-a"
"SAHP1","SAHP1-1.lsm","SAHP1-1","L",2303,1,"fru MARCM","M",NA
"SAHP1","SAHP1-1.lsm","SAHP1-1","L",2304,2,"fru MARCM","M","pSP-e"
"SAHP10","SAHP10-1.lsm","SAHP10-1","L",2313,1,"fru MARCM","M","MB"
"SAHP10","SAHP10-1.lsm","SAHP10-1","L",2890,2,"fru MARCM","M",NA
"SAHP12","SAHP12-1.lsm","SAHP12-1","R",2315,2,"fru MARCM","M","aIP-i"
"SAHP12","SAHP12-1.lsm","SAHP12-1","L",2314,1,"fru MARCM","M","aSP-f"
"SAHP12","SAHP12-1.lsm","SAHP12-1","R",4152,3,"fru MARCM","M","SN-a"
"SAHP16","SAHP16-9.lsm","SAHP16-9","R",2316,1,"fru MARCM","M","pIP-c"
"SAHP16","SAHP16-9.lsm","SAHP16-9","R",4154,3,"fru MARCM","M","SN-d"
"SAHP16","SAHP16-9.lsm","SAHP16-9","L",4153,2,"fru MARCM","M","SN-d"
"SAHP2","SAHP2-1.lsm","SAHP2-1","R",2306,2,"fru MARCM","M","aDT-e"
"SAHP2","SAHP2-1.lsm","SAHP2-1","L",2305,1,"fru MARCM","M","aDT-e"
"SAHP3","SAHP3-1.lsm","SAHP3-1","R",2307,1,"fru MARCM","M","pMP-e"
"SAHP3","SAHP3-1.lsm","SAHP3-1","L",4192,3,"fru MARCM","M","vPr-a"
"SAHP3","SAHP3-1.lsm","SAHP3-1","R",2960,2,"fru MARCM","M","MB"
"SAHP5","SAHP5-1.lsm","SAHP5-1","L",2308,1,"fru MARCM","M",NA
"SAHP5","SAHP5-1.lsm","SAHP5-1","R",2310,2,"fru MARCM","M",NA
"SAHP6","SAHP6-1.lsm","SAHP6-1","R",2311,1,"fru MARCM","M","aDT-e"
"SAHP7","SAHP7-1.lsm","SAHP7-1","R",2312,1,"fru MARCM","M","aSP-e"
"SAHQ10","SAHQ10-1.lsm","SAHQ10-1","L",2328,2,"fru MARCM","F","aSP-m"
"SAHQ10","SAHQ10-1.lsm","SAHQ10-1","L",2959,3,"fru MARCM","F",NA
"SAHQ10","SAHQ10-1.lsm","SAHQ10-1","L",2327,1,"fru MARCM","F",NA
"SAHQ2","SAHQ2-1.lsm","SAHQ2-1","L",2317,1,"fru MARCM","F","aDT-a"
"SAHQ2","SAHQ2-1.lsm","SAHQ2-1","R",2318,2,"fru MARCM","F","pMP-b"
"SAHQ2","SAHQ2-1.lsm","SAHQ2-1","L",4042,4,"fru MARCM","F","SN-d"
"SAHQ2","SAHQ2-1.lsm","SAHQ2-1","R",4041,3,"fru MARCM","F","SN-a"
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","R",4046,7,"fru MARCM","F","SN-a"
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","L",4047,8,"fru MARCM","F","SN-e"
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","L",4044,5,"fru MARCM","F","SN-a"
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","R",2320,2,"fru MARCM","F","pMP-c"
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","R",2319,1,"fru MARCM","F","pIP-c"
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","L",2321,3,"fru MARCM","F",NA
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","L",4043,4,"fru MARCM","F","SN-d"
"SAHQ4","SAHQ4-1.lsm","SAHQ4-1","R",4045,6,"fru MARCM","F","SN-d"
"SAHQ5","SAHQ5-1.lsm","SAHQ5-1","R",2322,1,"fru MARCM","F","aDT-g"
"SAHQ5","SAHQ5-1.lsm","SAHQ5-1","L",2323,2,"fru MARCM","F",NA
"SAHQ8","SAHQ8-1.lsm","SAHQ8-1","R",2325,2,"fru MARCM","F","pIP-g"
"SAHQ8","SAHQ8-1.lsm","SAHQ8-1","L",2324,1,"fru MARCM","F","aDT-b"
